시점,자치구역번호,조출생률,고령인구비율,청년 순이동수,사업체수,문화시설 개수,학원수 (개),수강인원 (명),소멸위험지수,단계
201712,3,5.32,14,-1414,95155.0,12.0,3746.0,206466.0,0.817777778,주의
201801,3,6.8,14.1,-664,95078.0,12.0,3542.0,205232.0,0.774444444,주의
201802,3,6.6,14.2,-843,95403.0,12.0,3542.0,205232.0,0.774444444,주의
201803,3,6.4,14.3,-1419,95727.0,12.0,3542.0,205232.0,0.774444444,주의
201804,3,6.2,14.3,-1159,96052.0,12.0,3542.0,205232.0,0.774444444,주의
201805,3,6.1,14.4,-1436,96376.0,12.0,3542.0,205232.0,0.774444444,주의
201806,3,5.9,14.4,-451,96701.0,12.0,3542.0,205232.0,0.774444444,주의
201807,3,5.6,14.5,-944,97025.0,12.0,3542.0,205232.0,0.774444444,주의
201808,3,5.7,14.5,-1584,97350.0,12.0,3542.0,205232.0,0.774444444,주의
201809,3,5.5,14.6,-1007,97674.0,12.0,3542.0,205232.0,0.774444444,주의
201810,3,5.5,14.6,-1381,97999.0,12.0,3542.0,205232.0,0.774444444,주의
201811,3,5.3,14.7,-1196,98323.0,12.0,3542.0,205232.0,0.774444444,주의
201812,3,4.8,14.7,-2158,98648.0,12.0,3542.0,205232.0,0.774444444,주의
201901,3,6.0,14.8,-1213,98972.0,12.0,3639.0,190809.0,0.73,주의
201902,3,6.0,14.9,-2266,97723.0,12.0,3639.0,190809.0,0.73,주의
201903,3,5.9,15,-2425,96474.0,12.0,3639.0,190809.0,0.73,주의
201904,3,5.5,15,-1724,95225.0,12.0,3639.0,190809.0,0.73,주의
201905,3,5.3,15.1,-1914,93976.0,12.0,3639.0,190809.0,0.73,주의
201906,3,5.2,15.2,-1780,92727.0,12.0,3639.0,190809.0,0.73,주의
201907,3,5.1,15.2,-1788,91479.0,12.0,3639.0,190809.0,0.73,주의
201908,3,5.1,15.3,-1925,90230.0,12.0,3639.0,190809.0,0.73,주의
201909,3,5.4,15.3,-1481,88981.0,12.0,3639.0,190809.0,0.73,주의
201910,3,5.6,15.4,-1764,87732.0,12.0,3639.0,190809.0,0.73,주의
201911,3,5.5,15.5,-1924,86483.0,12.0,3639.0,190809.0,0.73,주의
201912,3,4.6,15.6,-3469,85234.0,12.0,3639.0,190809.0,0.73,주의
202001,3,5.4,15.7,-1325,83985.0,13.0,3651.0,205864.0,0.677777778,주의
202002,3,5.1,15.8,-3422,84249.0,13.0,3651.0,205864.0,0.677777778,주의
202003,3,4.8,15.9,984,84513.0,13.0,3651.0,205864.0,0.677777778,주의
202004,3,5.0,16,-1719,84777.0,13.0,3651.0,205864.0,0.677777778,주의
202005,3,4.6,16.1,-2267,85041.0,13.0,3651.0,205864.0,0.677777778,주의
202006,3,4.8,16.1,-967,85305.0,13.0,3651.0,205864.0,0.677777778,주의
202007,3,4.9,16.2,112,85569.0,13.0,3651.0,205864.0,0.677777778,주의
202008,3,4.4,16.3,371,85833.0,13.0,3651.0,205864.0,0.677777778,주의
202009,3,4.8,16.3,-1192,86097.0,13.0,3651.0,205864.0,0.677777778,주의
202010,3,4.4,16.4,-2351,86361.0,13.0,3651.0,205864.0,0.677777778,주의
202011,3,3.9,16.5,-1963,86625.0,13.0,3651.0,205864.0,0.677777778,주의
202012,3,3.5,16.6,-3096,86889.0,13.0,3651.0,205864.0,0.677777778,주의
202101,3,4.9,16.7,-2139,87153.0,13.0,3639.0,215654.0,0.587777778,주의
202102,3,4.7,16.8,-2502,87365.0,13.0,3639.0,215654.0,0.587777778,주의
202103,3,4.6,16.9,-2877,87578.0,13.0,3639.0,215654.0,0.587777778,주의
202104,3,4.6,16.9,-2291,87790.0,13.0,3639.0,215654.0,0.587777778,주의
202105,3,4.7,17,-2391,88002.0,13.0,3639.0,215654.0,0.587777778,주의
202106,3,4.5,17,-2154,88215.0,13.0,3639.0,215654.0,0.587777778,주의
202107,3,4.5,17.1,-1749,88427.0,13.0,3639.0,215654.0,0.587777778,주의
202108,3,4.7,17.2,-1882,88639.0,13.0,3639.0,215654.0,0.587777778,주의
202109,3,4.6,17.2,-646,88852.0,13.0,3639.0,215654.0,0.587777778,주의
202110,3,4.4,17.3,-1695,89064.0,13.0,3639.0,215654.0,0.587777778,주의
202111,3,4.1,17.4,-1806,89276.0,13.0,3639.0,215654.0,0.587777778,주의
202112,3,3.4,17.5,-2187,89489.0,13.0,3639.0,215654.0,0.587777778,주의
202201,3,5.0,17.6,-1165,89701.0,15.0,3744.0,227086.0,,
202202,3,4.4,17.7,-2294,96149.44959,15.0,3744.0,227086.0,,
202203,3,4.9,17.8,368,96258.87124,15.0,3744.0,227086.0,,
202204,3,4.5,17.8,-844,96368.29288,15.0,3744.0,227086.0,,
202205,3,4.4,17.9,-1399,96477.71452,15.0,3744.0,227086.0,,
202206,3,3.8,17.9,-938,96587.13616,15.0,3744.0,227086.0,,
202207,3,4.1,18,-900,96696.5578,15.0,3744.0,227086.0,,
202208,3,4.3,18.1,-1245,96805.97944,15.0,3744.0,227086.0,,
202209,3,4.4,18.2,-669,96915.40108,15.0,3744.0,227086.0,,
202210,3,4.2,18.3,-492,97024.82272,15.0,3744.0,227086.0,,
202211,3,4.1,18.3,-667,97134.24436,15.0,3744.0,227086.0,,
202212,3,3.3,18.4,-1274,97243.666,15.0,3744.0,227086.0,,
202301,3,4.6,18.5,-241,97353.08765,,3815.0,229061.0,,
202302,3,4.5,18.6,-1701,97462.50929,,3815.0,229061.0,,
202303,3,4.6,18.7,-1247,97571.93093,,3815.0,229061.0,,
202304,3,3.8,18.8,-703,97681.35257,,3815.0,229061.0,,
202305,3,3.5,18.8,-371,97790.77421,,3815.0,229061.0,,
202306,3,4.3,18.9,-175,97900.19585,,3815.0,229061.0,,
202307,3,3.9,19.2,-221,98009.61749,,3815.0,229061.0,,
202308,3,4.0,19.3,55,98119.03913,,3815.0,229061.0,,
202309,3,4.0,19.4,-230,98228.46077,,3815.0,229061.0,,
202310,3,3.9,19.5,-71,98337.88241,,3815.0,229061.0,,
202311,3,3.5,19.5,-111,98447.30406,,3815.0,229061.0,,
202312,3,3.4,19.6,-314,98556.7257,,3815.0,229061.0,,
202401,3,4.5,19.7,-316,98666.14734,,3901.0,247107.0,,
202402,3,4.3,19.8,-1232,98775.56898,,3901.0,247107.0,,
200802,4,9.8,7.8,1565,70065.0,15.0,2791.0,221177.0,1.771,안정
200803,4,10.28,7.8,2452,70182.0,15.0,2791.0,221177.0,1.771,안정
200804,4,9.8,7.8,2446,70300.0,15.0,2791.0,221177.0,1.771,안정
200805,4,9.19,7.8,1550,70418.0,15.0,2791.0,221177.0,1.771,안정
200806,4,8.57,7.9,1924,70535.0,15.0,2791.0,221177.0,1.771,안정
200807,4,9.19,7.9,636,70653.0,15.0,2791.0,221177.0,1.771,안정
200808,4,8.86,7.9,-625,70771.0,15.0,2791.0,221177.0,1.771,안정
200809,4,9.9,8,-592,70888.0,15.0,2791.0,221177.0,1.771,안정
200810,4,9.6,8,-1499,71006.0,15.0,2791.0,221177.0,1.771,안정
200811,4,9.07,8,-757,71124.0,15.0,2791.0,221177.0,1.771,안정
200812,4,8.55,8,518,71241.0,15.0,2791.0,221177.0,1.771,안정
200901,4,10.64,8.1,-718,71359.0,19.0,2791.0,221177.0,1.667,안정
200902,4,9.78,8.1,-1350,71445.0,19.0,2778.0,244256.0,1.667,안정
200903,4,9.86,8.1,-681,71531.0,19.0,2778.0,244256.0,1.667,안정
200904,4,9.45,8.2,-179,71617.0,19.0,2778.0,244256.0,1.667,안정
200905,4,8.79,8.2,293,71703.0,19.0,2778.0,244256.0,1.667,안정
200906,4,8.23,8.2,-52,71789.0,19.0,2778.0,244256.0,1.667,안정
200907,4,8.3,8.2,26,71876.0,19.0,2778.0,244256.0,1.667,안정
200908,4,8.57,8.2,331,71962.0,19.0,2778.0,244256.0,1.667,안정
200909,4,9.2,8.3,1048,72048.0,19.0,2778.0,244256.0,1.667,안정
200910,4,8.88,8.3,1270,72134.0,19.0,2778.0,244256.0,1.667,안정
200911,4,8.59,8.3,1362,72220.0,19.0,2778.0,244256.0,1.667,안정
200912,4,8.14,8.3,748,72306.0,19.0,2778.0,244256.0,1.667,안정
201001,4,10.21,8.4,1037,72392.0,32.0,2778.0,244256.0,1.578,안정
201002,4,9.76,8.4,841,72692.0,32.0,2766.0,245741.0,1.578,안정
201003,4,9.6,8.4,123,72993.0,32.0,2766.0,245741.0,1.578,안정
201004,4,9.39,8.4,219,73293.0,32.0,2766.0,245741.0,1.578,안정
201005,4,9.06,8.5,349,73594.0,32.0,2766.0,245741.0,1.578,안정
201006,4,8.85,8.5,190,73894.0,32.0,2766.0,245741.0,1.578,안정
201007,4,8.79,8.5,301,74195.0,32.0,2766.0,245741.0,1.578,안정
201008,4,9.3,8.5,-30,74495.0,32.0,2766.0,245741.0,1.578,안정
201009,4,10.11,8.6,-211,74795.0,32.0,2766.0,245741.0,1.578,안정
201010,4,10.21,8.6,-188,75096.0,32.0,2766.0,245741.0,1.578,안정
201011,4,10.17,8.6,197,75396.0,32.0,2766.0,245741.0,1.578,안정
201012,4,8.11,8.6,784,75697.0,32.0,2766.0,245741.0,1.578,안정
201101,4,11.17,8.6,1657,75997.0,36.0,2766.0,245741.0,1.495,양호
201102,4,10.03,8.7,2393,76312.0,36.0,2678.0,151822.0,1.495,양호
201103,4,10.01,8.7,2342,76628.0,36.0,2678.0,151822.0,1.495,양호
201104,4,10.21,8.7,2222,76943.0,36.0,2678.0,151822.0,1.495,양호
201105,4,9.04,8.7,2091,77258.0,36.0,2678.0,151822.0,1.495,양호
201106,4,8.8,8.7,2845,77574.0,36.0,2678.0,151822.0,1.495,양호
201107,4,9.14,8.8,2341,77889.0,36.0,2678.0,151822.0,1.495,양호
201108,4,9.62,8.8,2888,78204.0,36.0,2678.0,151822.0,1.495,양호
201109,4,9.63,8.9,2313,78520.0,36.0,2678.0,151822.0,1.495,양호
201110,4,9.12,8.9,3170,78835.0,36.0,2678.0,151822.0,1.495,양호
201111,4,9.27,8.9,3107,79150.0,36.0,2678.0,151822.0,1.495,양호
201112,4,8.04,8.9,1440,79466.0,36.0,2678.0,151822.0,1.495,양호
201201,4,10.84,9,1784,79781.0,37.0,2678.0,151822.0,1.414,양호
201202,4,10.05,9,2715,80012.0,37.0,2652.0,169908.0,1.414,양호
201203,4,10.58,9.1,1963,80244.0,37.0,2652.0,169908.0,1.414,양호
201204,4,9.95,9.1,2541,80475.0,37.0,2652.0,169908.0,1.414,양호
201205,4,9.54,9.2,1979,80707.0,37.0,2652.0,169908.0,1.414,양호
201206,4,9.78,9.2,1628,80938.0,37.0,2652.0,169908.0,1.414,양호
201207,4,9.64,9.2,1922,81170.0,37.0,2652.0,169908.0,1.414,양호
201208,4,10.07,9.3,2937,81401.0,37.0,2652.0,169908.0,1.414,양호
201209,4,10.54,9.3,2032,81632.0,37.0,2652.0,169908.0,1.414,양호
201210,4,10.36,9.3,2870,81864.0,37.0,2652.0,169908.0,1.414,양호
201211,4,9.68,9.4,2914,82095.0,37.0,2652.0,169908.0,1.414,양호
201212,4,8.4,9.4,2509,82327.0,37.0,2652.0,169908.0,1.414,양호
201301,4,10.62,9.4,1629,82558.0,38.0,2652.0,169908.0,1.333,양호
201302,4,10.09,9.5,1927,82917.0,38.0,2684.0,151408.0,1.333,양호
201303,4,9.59,9.5,1843,83276.0,38.0,2684.0,151408.0,1.333,양호
201304,4,9.03,9.5,2197,83635.0,38.0,2684.0,151408.0,1.333,양호
201305,4,8.51,9.6,1536,83994.0,38.0,2684.0,151408.0,1.333,양호
201306,4,8.2,9.6,1609,84353.0,38.0,2684.0,151408.0,1.333,양호
201307,4,8.98,9.6,1958,84713.0,38.0,2684.0,151408.0,1.333,양호
201308,4,9.14,9.7,1284,85072.0,38.0,2684.0,151408.0,1.333,양호
201309,4,9.12,9.7,1523,85431.0,38.0,2684.0,151408.0,1.333,양호
201310,4,8.88,9.7,2207,85790.0,38.0,2684.0,151408.0,1.333,양호
